flat_type,floor_area_sqm,lease_commence_date,latitude,longitude,monthly_rent,year,month,resale_price_index,average_school_rank
2,74.0,1987,1.373370225,103.8840994,1750,2021,3,142.2,86.11111111111111
3,112.0,1995,1.350701813,103.9570519,3350,2023,5,176.2,97.83333333333333
2,75.0,1980,1.379149862,103.8409382,2600,2023,1,173.6,108.625
3,104.0,1988,1.430613135,103.8430536,1800,2021,10,155.7,99.1
4,122.0,1985,1.327026989,103.9048164,2750,2022,6,163.9,82.28571428571429
2,67.0,1979,1.361677671,103.8547265,2200,2022,5,163.9,108.625
3,101.0,1997,1.379929415,103.7667622,1850,2022,11,171.9,108.0
2,56.0,1971,1.299194385,103.7985245,1900,2021,7,150.6,71.2
2,68.0,2017,1.389478683,103.8932788,1700,2021,10,155.7,104.75
2,60.0,1982,1.305054116,103.8619168,2550,2022,7,168.1,74.33333333333333
4,110.0,2001,1.452185713,103.8213699,2600,2022,9,168.1,97.83333333333333
3,85.0,2001,1.39387119,103.897506,2100,2021,7,150.6,104.75
5,150.0,1985,1.330673944,103.9087384,2800,2021,9,150.6,96.45454545454545
1,46.0,2015,1.386915665,103.7585381,1800,2023,7,178.5,108.0
4,125.0,1990,1.359235757,103.8323688,2000,2021,2,142.2,52.5
3,92.0,2016,1.409710961,103.8998984,2600,2022,10,171.9,101.58333333333333
2,73.0,1989,1.378507992,103.7507074,2950,2022,10,171.9,111.125
4,110.0,2001,1.336660552,103.7037303,2750,2021,12,155.7,91.46153846153847
2,65.0,1973,1.282646752,103.8233271,2250,2021,1,142.2,108.375
3,92.0,1980,1.304844235,103.7611071,2500,2021,7,150.6,75.25
4,105.0,2015,1.371875055,103.9505807,3700,2022,8,168.1,120.85714285714286
4,110.0,2003,1.392908499,103.8906755,3800,2023,2,173.6,104.75
3,101.0,1997,1.352026403,103.8790786,3350,2022,12,171.9,86.11111111111111
4,111.0,2000,1.343334426,103.7047012,2850,2022,7,168.1,91.46153846153847
3,91.0,1984,1.350125957,103.7232096,2850,2021,7,150.6,91.46153846153847
3,86.0,2001,1.452909954,103.816973,2100,2022,8,168.1,97.83333333333333
3,91.0,2001,1.336398275,103.7018633,2200,2021,10,155.7,91.46153846153847
4,110.0,2003,1.396837235,103.9072482,2500,2021,10,155.7,101.58333333333333
2,82.0,1985,1.351073291,103.9450039,2000,2021,2,142.2,97.83333333333333
3,104.0,1990,1.346998108,103.6945288,1800,2021,11,155.7,91.46153846153847
4,123.0,1998,1.356280097,103.8458941,3450,2021,10,155.7,52.5
3,77.0,1974,1.28762317,103.8414629,2350,2022,1,159.5,59.0
3,90.0,2001,1.386899098,103.8947717,1850,2021,9,150.6,104.75
3,100.0,2013,1.310335922,103.7713557,4700,2023,5,176.2,75.25
3,104.0,1989,1.383945101,103.7696137,2100,2023,1,173.6,108.0
3,91.0,1984,1.356364015,103.8702599,3700,2022,12,171.9,69.0
4,108.0,2008,1.356369671,103.938988,2600,2022,5,163.9,97.83333333333333
2,64.0,1988,1.348142648,103.8539118,2350,2021,10,155.7,52.5
2,73.0,1989,1.37893678,103.7511824,2100,2022,4,163.9,111.125
2,64.0,1986,1.357828983,103.9457929,1900,2021,7,150.6,97.83333333333333
2,67.0,1978,1.314419826,103.7666135,3900,2023,6,176.2,75.25
3,95.0,1985,1.357865328,103.8734248,2750,2023,3,173.6,69.0
4,128.0,1996,1.346431219,103.6919404,2100,2021,3,142.2,91.46153846153847
4,116.0,2001,1.333321401,103.7222886,3500,2023,2,173.6,91.46153846153847
3,104.0,1988,1.373091688,103.7755659,2750,2022,12,171.9,108.0
3,102.0,1997,1.356171829,103.9367989,2550,2022,1,159.5,97.83333333333333
3,105.0,1996,1.431816487,103.7851624,3150,2021,12,155.7,109.63636363636364
4,110.0,2005,1.38464244,103.8979522,2500,2021,12,155.7,104.75
3,95.0,1985,1.35417533,103.8659671,2750,2022,10,171.9,69.0
3,92.0,2003,1.393459985,103.8882235,3450,2023,4,176.2,104.75
4,117.0,1978,1.332149272,103.9404499,3800,2023,3,173.6,96.45454545454545
2,68.0,1981,1.373607695,103.8582049,2500,2022,2,159.5,108.625
3,90.0,2006,1.293802603,103.8077892,3700,2022,7,168.1,71.2
4,121.0,1986,1.345512491,103.8483142,2750,2021,9,150.6,52.5
4,121.0,1997,1.357617586,103.961379,3600,2023,4,176.2,97.83333333333333
1,47.0,2018,1.444763822,103.8318655,1050,2022,3,159.5,97.83333333333333
4,121.0,1987,1.419965522,103.8322044,2600,2022,2,159.5,99.1
2,81.0,1985,1.368776829,103.8704749,1900,2022,9,168.1,69.0
4,114.0,2004,1.39572273,103.915306,2750,2021,6,146.4,101.58333333333333
3,90.0,2007,1.400407926,103.9137505,3350,2022,9,168.1,101.58333333333333
3,88.0,1974,1.355339843,103.8374586,2600,2022,12,171.9,52.5
3,93.0,2016,1.396194039,103.8799924,3550,2023,6,176.2,104.75
2,67.0,1977,1.441897301,103.7743738,1450,2021,2,142.2,109.63636363636364
3,91.0,1978,1.328915582,103.9405287,2100,2021,5,146.4,96.45454545454545
2,67.0,1978,1.370966352,103.8382019,2200,2021,8,150.6,108.625
5,148.0,1993,1.369425986,103.9613889,1900,2021,8,150.6,120.85714285714286
5,147.0,1995,1.364083645,103.9628953,2350,2022,2,159.5,120.85714285714286
3,100.0,1999,1.44623077,103.8199939,2050,2021,6,146.4,97.83333333333333
1,50.0,2012,1.392200608,103.8747787,1750,2022,4,163.9,104.75
4,135.0,1982,1.368581482,103.8315578,2100,2021,7,150.6,108.625
2,68.0,1981,1.362431864,103.8510307,2500,2023,3,173.6,108.625
3,103.0,1986,1.368886512,103.8835612,2300,2021,9,150.6,86.11111111111111
3,83.0,2016,1.295649031,103.8102305,3250,2021,8,150.6,71.2
3,104.0,1989,1.353712589,103.9319448,2600,2023,5,176.2,97.83333333333333
3,91.0,1980,1.444946146,103.7734841,1450,2021,5,146.4,109.63636363636364
2,69.0,1988,1.372408043,103.8815982,2300,2022,8,168.1,86.11111111111111
5,143.0,1999,1.385560198,103.8967445,2800,2022,5,163.9,104.75
4,110.0,2003,1.397094532,103.9079554,2000,2021,5,146.4,101.58333333333333
4,122.0,1986,1.353443249,103.9365576,3350,2022,11,171.9,97.83333333333333
3,104.0,1984,1.350850806,103.7244373,2100,2022,3,159.5,91.46153846153847
4,121.0,1985,1.356410193,103.9487017,2600,2022,2,159.5,97.83333333333333
4,125.0,1996,1.375947589,103.9360009,2300,2021,12,155.7,120.85714285714286
4,125.0,1997,1.361890482,103.9577415,2850,2021,12,155.7,97.83333333333333
3,92.0,2016,1.407761431,103.900999,3550,2022,8,168.1,101.58333333333333
2,67.0,2014,1.401463246,103.9007611,3150,2023,7,178.5,101.58333333333333
3,94.0,2001,1.396269926,103.9009832,2850,2022,6,163.9,104.75
4,131.0,1983,1.367197637,103.8954966,3350,2022,6,163.9,86.11111111111111
3,103.0,1987,1.332795452,103.9118132,3000,2023,5,176.2,96.45454545454545
3,86.0,2000,1.341927501,103.7033861,3050,2023,3,173.6,91.46153846153847
3,101.0,1998,1.435359721,103.7988337,2100,2021,12,155.7,109.63636363636364
3,91.0,2001,1.336660552,103.7037303,2350,2022,6,163.9,91.46153846153847
3,101.0,1999,1.388133067,103.9021761,1900,2021,2,142.2,104.75
4,110.0,2003,1.402776276,103.7515399,1900,2021,1,142.2,111.125
4,124.0,1980,1.366568152,103.8596268,2300,2021,3,142.2,108.625
2,73.0,1993,1.431508881,103.7774003,1700,2021,2,142.2,109.63636363636364
2,69.0,1985,1.348483521,103.7563004,3150,2022,7,168.1,97.66666666666667
3,91.0,1978,1.314568897,103.7616126,3900,2023,1,173.6,75.25
4,116.0,2000,1.394317361,103.8992082,3150,2022,9,168.1,104.75
4,121.0,1998,1.444423026,103.7938837,2100,2021,7,150.6,109.63636363636364
2,67.0,2018,1.375842814,103.7431959,1750,2022,4,163.9,111.125
4,118.0,2004,1.364865217,103.7524525,2150,2021,6,146.4,97.66666666666667
1,45.0,1985,1.331332844,103.9229538,1600,2023,6,176.2,96.45454545454545
4,110.0,2002,1.387891855,103.8889223,3150,2022,9,168.1,104.75
2,73.0,1984,1.346054606,103.7426059,2100,2022,2,159.5,97.66666666666667
4,110.0,2000,1.341517346,103.6998994,2600,2021,10,155.7,91.46153846153847
2,73.0,1988,1.378014377,103.7692052,2200,2021,12,155.7,108.0
4,110.0,2008,1.345753081,103.7036418,2350,2021,7,150.6,91.46153846153847
4,116.0,2001,1.333320452,103.7213087,3250,2021,7,150.6,91.46153846153847
2,67.0,1985,1.349586566,103.7263153,1450,2021,5,146.4,91.46153846153847
2,82.0,1979,1.320934209,103.7649865,1900,2021,2,142.2,75.25
3,93.0,2016,1.375750144,103.7417518,2600,2021,9,150.6,111.125
3,86.0,2000,1.341831445,103.7028808,2950,2022,10,171.9,91.46153846153847
2,73.0,1978,1.364285424,103.8904679,1750,2021,10,155.7,86.11111111111111
3,87.0,2002,1.33553724,103.698482,2850,2022,7,168.1,91.46153846153847
2,68.0,2018,1.416040132,103.8434894,2300,2021,5,146.4,99.1
3,94.0,2013,1.290129527,103.8289143,3450,2022,7,168.1,108.375
2,68.0,1987,1.360332742,103.7496915,2950,2022,10,171.9,97.66666666666667
2,64.0,1986,1.357828983,103.9457929,1700,2021,2,142.2,97.83333333333333
4,110.0,2001,1.453566505,103.8164692,2400,2022,3,159.5,97.83333333333333
3,94.0,2018,1.350327074,103.7108889,4100,2023,5,176.2,91.46153846153847
2,69.0,1985,1.353180211,103.8671195,2100,2021,7,150.6,69.0
2,67.0,1985,1.350480166,103.8387713,2300,2021,1,142.2,52.5
3,103.0,1992,1.37973473,103.8902057,2100,2022,1,159.5,86.11111111111111
3,76.0,2009,1.334727136,103.849823,2750,2023,6,176.2,90.875
3,106.0,1993,1.373432536,103.9447563,2250,2021,1,142.2,120.85714285714286
4,110.0,2002,1.398090458,103.9065693,2600,2022,2,159.5,101.58333333333333
3,104.0,1984,1.348836372,103.7451734,2100,2021,4,146.4,97.66666666666667
4,121.0,1985,1.351204616,103.8387168,3150,2022,8,168.1,52.5
2,67.0,1970,1.338649018,103.8457038,2600,2021,10,155.7,90.875
3,104.0,1989,1.33840275,103.7726858,3450,2023,1,173.6,87.5
2,82.0,1980,1.374825895,103.8489561,2100,2023,7,178.5,108.625
3,92.0,1985,1.374843395,103.8969942,2300,2021,9,150.6,86.11111111111111
3,108.0,1994,1.388778163,103.7418311,2950,2023,3,173.6,111.125
3,104.0,1987,1.41307366,103.8379759,1800,2021,9,150.6,99.1
4,120.0,1998,1.384437299,103.9013099,2500,2022,11,171.9,104.75
2,74.0,1988,1.426203854,103.8472732,2500,2022,9,168.1,99.1
4,106.0,2011,1.277799407,103.8414034,5550,2023,4,176.2,59.0
2,64.0,1988,1.357982911,103.7507364,1400,2021,12,155.7,97.66666666666667
3,108.0,1988,1.430034554,103.8396748,2850,2021,6,146.4,99.1
5,142.0,2001,1.448268122,103.8133484,2100,2021,1,142.2,97.83333333333333
2,65.0,1976,1.441925602,103.7781584,2400,2022,10,171.9,109.63636363636364
3,88.0,2000,1.392888073,103.9069208,1800,2021,3,142.2,104.75
3,107.0,1984,1.348821007,103.9464334,3150,2022,12,171.9,97.83333333333333
2,67.0,1984,1.353225498,103.9472322,1900,2021,4,146.4,97.83333333333333
3,94.0,2003,1.37984404,103.7634092,2400,2021,4,146.4,108.0
3,104.0,1986,1.35093759,103.868683,4500,2023,6,176.2,69.0
2,68.0,2016,1.417733181,103.8438244,1250,2021,5,146.4,99.1
4,128.0,1989,1.345530161,103.9592488,2300,2022,3,159.5,97.83333333333333
2,65.0,1972,1.331766431,103.8434232,2750,2023,2,173.6,90.875
4,111.0,2001,1.449252211,103.8177946,3350,2023,6,176.2,97.83333333333333
3,91.0,2009,1.334640844,103.8491655,2900,2021,10,155.7,90.875
2,67.0,1983,1.342064065,103.7433067,2950,2022,12,171.9,129.5
3,102.0,1997,1.350579344,103.8894959,2050,2021,2,142.2,86.11111111111111
4,110.0,2001,1.450119489,103.8235917,2950,2021,11,155.7,97.83333333333333
2,84.0,1983,1.341481293,103.7429734,2300,2022,1,159.5,129.5
5,150.0,1984,1.351401992,103.9427273,3150,2022,8,168.1,97.83333333333333
2,65.0,1982,1.324078086,103.9347006,2750,2022,10,171.9,96.45454545454545
3,103.0,1989,1.331994266,103.8566507,2300,2021,3,142.2,90.875
4,117.0,1978,1.37085149,103.8372982,2150,2021,9,150.6,108.625
5,141.0,1999,1.401474823,103.7507914,2750,2021,2,142.2,111.125
2,67.0,1985,1.432414546,103.8333445,2200,2022,6,163.9,99.1
3,93.0,2016,1.381487569,103.7709422,1600,2021,8,150.6,108.0
4,115.0,2000,1.336462568,103.9378955,2500,2021,3,142.2,96.45454545454545
4,126.0,1995,1.341630323,103.6958322,2500,2022,12,171.9,91.46153846153847
4,120.0,1997,1.339157885,103.7209314,2400,2021,10,155.7,91.46153846153847
3,103.0,1987,1.355115164,103.7508779,1900,2021,4,146.4,97.66666666666667
2,65.0,1981,1.319695472,103.868365,1800,2022,8,168.1,74.33333333333333
4,118.0,1985,1.340607509,103.737454,2300,2021,4,146.4,129.5
2,64.0,1988,1.349762019,103.8524727,2200,2021,2,142.2,52.5
2,65.0,1975,1.276915948,103.8218187,2400,2021,7,150.6,108.375
3,104.0,1984,1.273804157,103.8270577,3700,2023,1,173.6,108.375
4,121.0,1987,1.345143123,103.8479908,3150,2022,6,163.9,52.5
2,74.0,1984,1.332373178,103.8661652,2000,2021,10,155.7,90.875
3,91.0,2005,1.392023344,103.9058975,2950,2022,10,171.9,104.75
4,126.0,1993,1.368162699,103.9618033,4000,2022,9,168.1,120.85714285714286
2,74.0,1986,1.359966245,103.9515878,1900,2023,2,173.6,97.83333333333333
3,93.0,1981,1.378754548,103.7531634,2950,2022,9,168.1,111.125
3,104.0,1985,1.426246007,103.8332335,2400,2021,8,150.6,99.1
2,64.0,1988,1.349762019,103.8524727,2550,2022,3,159.5,52.5
4,126.0,1982,1.318177351,103.8854258,3150,2022,1,159.5,82.28571428571429
2,67.0,1971,1.33291837,103.8567631,2000,2021,12,155.7,90.875
2,82.0,1981,1.375495196,103.8399475,2850,2022,7,168.1,108.625
2,83.0,1979,1.326059512,103.9301394,1900,2021,6,146.4,96.45454545454545
4,114.0,2004,1.39572273,103.915306,3900,2023,4,176.2,101.58333333333333
2,66.0,1973,1.330293034,103.8591658,2100,2022,6,163.9,90.875
2,68.0,1982,1.338870889,103.7362185,2100,2022,3,159.5,129.5
4,115.0,2000,1.335925042,103.9384609,2300,2022,2,159.5,96.45454545454545
3,91.0,1984,1.35191019,103.9471088,3250,2023,4,176.2,97.83333333333333
4,115.0,2005,1.286545996,103.8308245,3150,2022,10,171.9,108.375
3,92.0,2004,1.366423112,103.7526886,1900,2021,9,150.6,97.66666666666667
2,60.0,1982,1.305054116,103.8619168,2850,2022,4,163.9,74.33333333333333
4,115.0,2005,1.287963807,103.8162431,3400,2021,10,155.7,108.375
4,120.0,1980,1.366339477,103.8591223,2200,2023,2,173.6,108.625
5,130.0,2001,1.453458959,103.8177212,2350,2022,5,163.9,97.83333333333333
2,65.0,1983,1.283527552,103.82083,2300,2022,4,163.9,108.375
3,93.0,1983,1.271462566,103.8256835,3700,2022,8,168.1,108.375
4,112.0,2000,1.43630991,103.834571,2500,2022,9,168.1,99.1
2,73.0,1989,1.37452837,103.7728671,1900,2021,8,150.6,108.0
3,104.0,1988,1.422331396,103.8461331,4400,2023,5,176.2,99.1
2,73.0,1976,1.320527715,103.9347643,1900,2023,1,173.6,96.45454545454545
3,107.0,1996,1.354023164,103.9616052,3700,2023,2,173.6,97.83333333333333
2,59.0,1976,1.272985283,103.820252,2100,2021,3,142.2,108.375
2,67.0,1981,1.341830557,103.7380203,1900,2021,7,150.6,129.5
3,104.0,1985,1.346100701,103.8478472,2600,2021,2,142.2,52.5
4,125.0,1985,1.354111011,103.8737176,2900,2021,11,155.7,69.0
4,120.0,1999,1.432927729,103.7960128,2100,2021,7,150.6,109.63636363636364
3,90.0,2006,1.313297839,103.8728376,3150,2023,6,176.2,74.33333333333333
2,65.0,1973,1.354352709,103.8358237,2500,2022,10,171.9,52.5
3,100.0,2001,1.286529621,103.8331631,2950,2021,10,155.7,108.375
2,82.0,1980,1.304400465,103.7627462,2100,2021,2,142.2,75.25
3,91.0,1985,1.374438332,103.8966984,2250,2021,5,146.4,86.11111111111111
3,84.0,1987,1.420259122,103.8385663,3350,2022,12,171.9,99.1
2,65.0,1982,1.34203351,103.8506489,2000,2023,5,176.2,90.875
2,73.0,1979,1.369894989,103.842059,2000,2021,10,155.7,108.625
2,88.0,1973,1.28540981,103.8312809,6300,2023,1,173.6,108.375
4,123.0,1999,1.388664288,103.9007537,1900,2021,1,142.2,104.75
3,90.0,2003,1.369971289,103.8460765,3900,2023,4,176.2,108.625
4,111.0,2003,1.392335405,103.9101808,2850,2022,8,168.1,101.58333333333333
2,67.0,1984,1.429815405,103.8294672,2600,2022,12,171.9,99.1
3,84.0,1988,1.345153984,103.8533671,2750,2023,7,178.5,52.5
2,67.0,1978,1.365512261,103.8920855,2100,2022,3,159.5,86.11111111111111
5,139.0,1997,1.339042682,103.7231462,2500,2021,7,150.6,91.46153846153847
2,70.0,1976,1.273131053,103.8216629,1700,2021,12,155.7,108.375
3,91.0,1985,1.349919318,103.7206923,1700,2021,7,150.6,91.46153846153847
4,128.0,1996,1.371511514,103.8384588,2200,2021,3,142.2,108.625
4,111.0,2005,1.398162762,103.9167142,3350,2022,5,163.9,101.58333333333333
3,84.0,1985,1.354240067,103.8698218,2600,2021,10,155.7,69.0
3,103.0,1987,1.348960622,103.853736,2200,2021,3,142.2,52.5
2,82.0,1981,1.370407121,103.8472307,2250,2021,4,146.4,108.625
2,67.0,1985,1.347192811,103.7522173,1750,2021,5,146.4,97.66666666666667
4,121.0,1983,1.323270062,103.8817522,2300,2021,9,150.6,82.28571428571429
4,112.0,2001,1.385932525,103.761421,1850,2021,1,142.2,108.0
2,73.0,1985,1.434376646,103.7747831,2300,2022,1,159.5,109.63636363636364
2,67.0,1980,1.306347506,103.760538,2250,2022,1,159.5,75.25
2,68.0,1981,1.335907292,103.922634,2000,2022,10,171.9,96.45454545454545
4,123.0,1999,1.445663823,103.8190221,3050,2023,2,173.6,97.83333333333333
2,74.0,1983,1.435027502,103.8281349,3150,2023,3,173.6,99.1
2,59.0,1977,1.323779951,103.9023304,1650,2021,8,150.6,82.28571428571429
4,119.0,1978,1.329649995,103.9302606,2400,2021,7,150.6,96.45454545454545
4,125.0,1994,1.394026269,103.7441211,3450,2023,1,173.6,111.125
2,60.0,1969,1.306267716,103.7982919,2200,2021,6,146.4,71.2
5,145.0,1989,1.374570355,103.7698258,2800,2021,9,150.6,108.0
3,84.0,1986,1.347549415,103.8488805,2750,2022,7,168.1,52.5
2,60.0,1985,1.438126441,103.7787005,1600,2021,12,155.7,109.63636363636364
4,115.0,2000,1.28061365,103.8109679,3700,2022,10,171.9,108.375
3,91.0,1986,1.432959349,103.7767377,2300,2022,9,168.1,109.63636363636364
2,67.0,1980,1.374582553,103.8530491,1900,2022,1,159.5,108.625
4,110.0,2002,1.387910963,103.7725725,3350,2023,5,176.2,108.0
2,67.0,1978,1.369705635,103.843516,1700,2022,3,159.5,108.625
4,116.0,2001,1.333320452,103.7213087,2850,2022,5,163.9,91.46153846153847
2,73.0,1989,1.374959633,103.7714665,1600,2021,6,146.4,108.0
3,91.0,2003,1.306930308,103.8617149,3450,2021,12,155.7,74.33333333333333
2,59.0,1978,1.328296665,103.9420675,2950,2022,11,171.9,96.45454545454545
3,93.0,2018,1.331288102,103.7219593,850,2022,11,171.9,91.46153846153847
3,95.0,2004,1.395312099,103.9157082,1800,2022,1,159.5,101.58333333333333
2,73.0,1984,1.355904136,103.9480246,2600,2023,3,173.6,97.83333333333333
3,106.0,1998,1.308722236,103.7967508,3350,2021,3,142.2,71.2
3,90.0,2006,1.311103315,103.7658634,4100,2022,9,168.1,75.25
3,90.0,1996,1.426982263,103.7746927,2600,2023,7,178.5,109.63636363636364
3,100.0,2013,1.309097987,103.7683559,2600,2021,4,146.4,75.25
2,73.0,1978,1.366617937,103.8478669,2100,2021,9,150.6,108.625
3,104.0,1988,1.342020912,103.9562401,3250,2021,11,155.7,97.83333333333333
3,90.0,2002,1.274426047,103.8396715,3000,2022,2,159.5,108.375
4,110.0,2003,1.397626067,103.9073581,2750,2021,11,155.7,101.58333333333333
4,127.0,1988,1.378183506,103.7712914,1900,2022,3,159.5,108.0
3,100.0,1997,1.372709913,103.8706048,2200,2021,7,150.6,69.0
3,91.0,2009,1.334531295,103.8475657,2750,2021,6,146.4,90.875
3,93.0,2016,1.419241611,103.8449417,1250,2021,6,146.4,99.1
3,90.0,2015,1.406059242,103.9120207,2000,2022,1,159.5,101.58333333333333
2,69.0,2011,1.39274604,103.8774217,1800,2021,10,155.7,104.75
3,98.0,1978,1.372076655,103.8419477,2500,2021,11,155.7,108.625
2,75.0,1983,1.352905289,103.9525392,1800,2021,7,150.6,97.83333333333333
4,120.0,1987,1.371276006,103.8800587,4100,2023,2,173.6,86.11111111111111
3,87.0,1973,1.341138036,103.8501266,2300,2022,7,168.1,90.875
3,82.0,1977,1.309143844,103.7884199,2450,2021,12,155.7,71.2
2,82.0,1979,1.370891793,103.8447683,3150,2023,7,178.5,108.625
1,47.0,2019,1.352668106,103.7439621,2850,2023,4,176.2,97.66666666666667
4,125.0,1993,1.352413463,103.9558713,4400,2022,12,171.9,97.83333333333333
3,84.0,1974,1.289285559,103.8034015,3350,2022,1,159.5,71.2
2,67.0,1979,1.367891507,103.853455,2200,2021,6,146.4,108.625
4,122.0,1989,1.371636601,103.9556207,2100,2021,1,142.2,120.85714285714286
2,67.0,1981,1.33240904,103.9167889,1800,2021,5,146.4,96.45454545454545
3,93.0,2017,1.27637531,103.8113719,2950,2021,8,150.6,108.375
3,91.0,1985,1.374049696,103.8964593,3150,2022,6,163.9,86.11111111111111
5,148.0,1995,1.373980008,103.9475074,3000,2021,2,142.2,120.85714285714286
4,136.0,1984,1.346521518,103.7348431,3150,2022,11,171.9,129.5
5,128.0,2003,1.390904607,103.8846829,2850,2022,11,171.9,104.75
2,67.0,1979,1.330554729,103.9336867,3450,2023,5,176.2,96.45454545454545
4,110.0,2002,1.391893984,103.8920923,1950,2021,6,146.4,104.75
2,67.0,1970,1.338648767,103.8446273,2100,2021,11,155.7,90.875
4,110.0,2001,1.389397564,103.8880427,2400,2022,3,159.5,104.75
3,98.0,1984,1.322089368,103.7689334,2100,2021,7,150.6,75.25
2,68.0,1980,1.372941936,103.8528664,3150,2022,8,168.1,108.625
4,111.0,2003,1.394721864,103.9098738,1900,2021,6,146.4,101.58333333333333
3,91.0,1980,1.306287483,103.762395,2500,2023,4,176.2,75.25
4,110.0,2000,1.341877297,103.7022037,2950,2022,7,168.1,91.46153846153847
3,93.0,2017,1.398388832,103.8980713,3800,2023,1,173.6,104.75
1,47.0,1978,1.343810091,103.7109905,850,2022,1,159.5,91.46153846153847
4,122.0,1992,1.372695079,103.8728568,4100,2023,6,176.2,69.0
3,90.0,2004,1.398048415,103.9034765,3150,2023,6,176.2,101.58333333333333
3,90.0,2009,1.383931005,103.8935644,2600,2022,2,159.5,104.75
3,113.0,1990,1.31747603,103.8763541,3150,2023,3,173.6,82.28571428571429
3,100.0,1999,1.389868754,103.902651,2950,2022,12,171.9,104.75
3,101.0,1999,1.447328282,103.8158201,3050,2022,3,159.5,97.83333333333333
2,74.0,1983,1.319795086,103.8604358,2100,2021,5,146.4,74.33333333333333
5,130.0,2001,1.395100053,103.8954705,2400,2021,5,146.4,104.75
4,123.0,1995,1.376417067,103.9395942,2100,2021,5,146.4,120.85714285714286
5,130.0,2001,1.342517568,103.6996678,2400,2021,6,146.4,91.46153846153847
